db_id,name,rank,parent_id,ncbi_id,threshold
767,Tatlockia micdadei,species,109,451,0.0003428767377045
1245,Tatumella ptyseos,species,269,82987,0.0017267180373892
1141,Taylorella asinigenitalis,species,221,84590,0.3695205450057983
1142,Taylorella equigenitalis,species,221,29575,0.1576319485902786
1579,Tepidanaerobacter acetatoxydans,species,373,499229,0.0002365744003327
1611,Tepidimonas taiwanensis,species,380,307486,0.4775923490524292
719,Teredinibacter turnerae,species,86,2426,0.8020896911621094
711,Terrisporobacter glycolicus,species,83,36841,0.0104594696313142
768,Tetragenococcus halophilus,species,110,51669,0.5141252279281616
769,Tetragenococcus muriaticus,species,110,64642,0.3158467710018158
866,Thalassobacter stenotrophicus,species,144,266809,0.5994477868080139
497,Thalassobius mediterraneus,species,12,340021,0.0232800915837287
1266,Thalassolituus oleivorans,species,281,187493,0.3819115757942199
1171,Thalassospira xiamenensis,species,238,220697,0.4813659191131592
662,Thauera linaloolentis,species,62,76112,0.0041606659069657
1294,Thermacetogenium phaeum,species,293,85874,0.0135856382548809
1716,Thermoanaerobacter ethanolicus,species,409,1757,0.6812334656715393
1717,Thermoanaerobacter thermocopriae,species,409,29350,0.0121340015903115
592,Thermoanaerobacterium thermosaccharolyticum,species,51,1517,0.5631146430969238
1718,Thermobifida fusca,species,410,2021,0.063176542520523
969,Thermoclostridium stercorarium,species,169,1510,0.000562640663702
1713,Thermodesulfobacterium commune,species,407,1741,0.0063653723336756
1627,Thermodesulfovibrio aggregans,species,388,86166,0.0284287352114915
710,Thermosipho africanus,species,82,2421,0.3556397259235382
660,Thermotoga maritima,species,61,2336,0.0150684928521513
661,Thermotoga neapolitana,species,61,2337,0.0025456089060753
620,Thermus aquaticus,species,58,271,0.3701635301113128
624,Thermus oshimai,species,58,56957,0.328166514635086
623,Thermus parvatiensis,species,58,456163,0.2329615801572799
622,Thermus scotoductus,species,58,37636,0.6328302025794983
621,Thermus thermophilus,species,58,274,0.3069024384021759
1542,Tistrella mobilis,species,359,171437,0.6129394769668579
1270,Trabulsiella odontotermitis,species,285,379893,0.8697033524513245
538,Treponema denticola,species,34,158,0.765735924243927
539,Treponema pallidum,species,34,160,0.026791276410222
543,Treponema pedis,species,34,409322,0.4839636087417602
540,Treponema phagedenis,species,34,162,0.2679204046726227
542,Treponema socranskii,species,34,53419,0.0194310899823904
541,Treponema vincentii,species,34,69710,0.4307107627391815
1853,Tropheryma whipplei,species,448,2039,0.1351526975631714
750,Trueperella pyogenes,species,104,1661,0.4151515066623688
507,Ureaplasma parvum,species,18,134821,0.2250509113073349
506,Ureaplasma urealyticum,species,18,2130,0.3082524240016937
857,Varibaculum cambriense,species,141,184870,0.3596673607826233
1432,Variovorax paradoxus,species,325,34073,0.9234626293182372
1042,Veillonella atypica,species,196,39777,0.5332733988761902
1043,Veillonella montpellierensis,species,196,187328,0.4217946231365204
1041,Veillonella parvula,species,196,29466,0.6693333387374878
888,Verrucosispora maris,species,154,1003110,0.010695893317461
936,Vibrio alginolyticus,species,164,663,0.4504663050174713
961,Vibrio anguillarum,species,164,55601,0.1765560358762741
956,Vibrio azureus,species,164,512649,0.0088538154959678
955,Vibrio breoganii,species,164,553239,0.5043252110481262
943,Vibrio campbellii,species,164,680,0.6585817337036133
937,Vibrio cholerae,species,164,666,0.5803389549255371
949,Vibrio coralliilyticus,species,164,190893,0.5749452114105225
935,Vibrio crassostreae,species,164,246167,0.6
962,Vibrio cyclitrophicus,species,164,47951,0.3314285576343536
947,Vibrio diabolicus,species,164,50719,0.4639376103878021
942,Vibrio fluvialis,species,164,676,0.5471357703208923
957,Vibrio furnissii,species,164,29494,0.4373224675655365
938,Vibrio harveyi,species,164,669,0.4447984993457794
951,Vibrio hyugaensis,species,164,1534743,0.4446181952953338
944,Vibrio mediterranei,species,164,689,0.4779600799083709
963,Vibrio metoecus,species,164,1481663,0.4330389499664306
940,Vibrio mimicus,species,164,674,0.549085795879364
945,Vibrio natriegens,species,164,691,0.0046528601087629
958,Vibrio navarrensis,species,164,29495,0.5491428375244141
946,Vibrio nereis,species,164,693,0.0027977132704108
953,Vibrio nigripulchritudo,species,164,28173,0.5795263051986694
954,Vibrio orientalis,species,164,28175,0.0012695312034338
934,Vibrio owensii,species,164,696485,0.6296785473823547
939,Vibrio parahaemolyticus,species,164,670,0.5265448093414307
952,Vibrio renipiscarius,species,164,1461322,0.0015500672161579
950,Vibrio rotiferianus,species,164,190895,0.5466896295547485
948,Vibrio sinaloensis,species,164,379097,0.484763890504837
959,Vibrio splendidus,species,164,29497,0.6895281076431274
964,Vibrio tasmaniensis,species,164,212663,0.7
960,Vibrio tubiashii,species,164,29498,0.0333647020161151
941,Vibrio vulnificus,species,164,672,0.6985315680503845
749,Virgibacillus halodenitrificans,species,103,1482,0.3823416531085968
1851,Waddlia chondrophila,species,446,71667,0.006198929157108
1300,Weissella ceti,species,295,759620,0.0438193120062351
1301,Weissella cibaria,species,295,137591,0.5599378943443298
1298,Weissella confusa,species,295,1583,0.4105651080608368
1299,Weissella halotolerans,species,295,1615,0.4840415120124817
1297,Weissella koreensis,species,295,165096,0.2954471111297607
718,Wenxinia marina,species,85,390641,0.004814876243472
1231,Winkia neuii,species,259,33007,0.0948099717497825
1122,Wohlfahrtiimonas chitiniclastica,species,211,400946,0.5268333554267883
1154,Wolbachia endosymbiont of Culex quinquefasciatus,species,230,263437,0.0200102608650922
1155,Wolbachia endosymbiont of Drosophila melanogaster,species,230,163164,0.0122352940961718
693,Xanthomonas albilineans,species,75,29447,0.4617559313774109
695,Xanthomonas arboricola,species,75,56448,0.5616774559020996
688,Xanthomonas campestris,species,75,339,0.4098207056522369
690,Xanthomonas citri,species,75,346,0.6606899499893188
694,Xanthomonas euvesicatoria,species,75,456327,0.1673057228326797
696,Xanthomonas hortorum,species,75,56454,0.1214902773499488
691,Xanthomonas oryzae,species,75,347,0.6014387011528015
687,Xanthomonas perforans,species,75,442694,0.2061002701520919
692,Xanthomonas phaseoli,species,75,1985254,0.5787857174873352
697,Xanthomonas sacchari,species,75,56458,0.006778129376471
689,Xanthomonas translucens,species,75,343,0.7259479761123657
698,Xanthomonas vasicola,species,75,56459,0.4098665118217468
699,Xanthomonas vesicatoria,species,75,56460,0.3734062016010284
890,Xenorhabdus bovienii,species,155,40576,0.7281566262245178
889,Xenorhabdus nematophila,species,155,628,0.2949768304824829
675,Xylella fastidiosa,species,72,2371,0.598002016544342
903,Yersinia aldovae,species,157,29483,0.5769290328025818
900,Yersinia aleksiciae,species,157,263819,0.1422792971134185
898,Yersinia bercovieri,species,157,634,0.2141155451536178
895,Yersinia enterocolitica,species,157,630,0.6543030738830566
904,Yersinia frederiksenii,species,157,29484,0.8752072483301162
896,Yersinia intermedia,species,157,631,0.4966600239276886
902,Yersinia kristensenii,species,157,28152,0.7862237095832825
894,Yersinia mollaretii,species,157,33060,0.6831179261207581
901,Yersinia pekkanenii,species,157,1288385,0.0292213633656501
897,Yersinia pestis,species,157,632,0.1441124826669693
899,Yersinia pseudotuberculosis,species,157,633,0.17
905,Yersinia rohdei,species,157,29485,0.2157246768474578
906,Yersinia ruckeri,species,157,29486,0.4774835705757141
908,Yersinia similis,species,157,367190,0.2178775668144226
907,Yersinia wautersii,species,157,1341643,0.187759593129158
1288,Yokenella regensburgei,species,290,158877,0.2846174836158752
841,Zymomonas mobilis,species,134,542,0.5145900845527649
726,[Clostridium] innocuum,species,90,1522,0.5127498507499695
1344,[Clostridium] symbiosum,species,315,1512,0.3752353191375732
452,[Eubacterium] siraeum,species,,39492,0.0168880447745323
1528,[Propionibacterium] humerusii,species,353,1050843,0.0193494781851768
1734,[Ruminococcus] gnavus,species,413,33038,0.6489977240562439
1735,[Ruminococcus] lactaris,species,413,46228,0.3614987730979919
